prediccion,test
17.737904,17.664
17.740814,17.668
17.743734,17.672
17.746653,17.676
17.750551,17.679
17.753462,17.683
17.756382,17.691
17.760283,17.699
17.763191,17.707
17.766111,17.715
17.76903,17.722
17.771948,17.73
17.774868,17.738
17.777786,17.746
17.780706,17.754
17.783625,17.761
17.786545,17.769
17.789463,17.777
17.792383,17.785
17.79432,17.793
17.797249,17.8
17.800167,17.808
17.802103,17.816
17.805035,17.824
17.806969,17.831
17.8099,17.839
17.811834,17.846
17.814766,17.854
17.816702,17.861
17.819632,17.868
17.821568,17.875
17.8245,17.882
17.826433,17.889
17.829365,17.896
17.831299,17.903
17.83423,17.911
17.83715,17.918
17.839087,17.925
17.842018,17.932
17.843952,17.939
17.8459,17.946
17.848831,17.953
17.851751,17.96
17.853685,17.968
17.856619,17.975
17.859539,17.982
17.861473,17.988
17.864407,17.993
17.867327,17.999
17.870247,18.005
17.873167,18.011
17.876087,18.016
17.879007,18.022
17.881927,18.028
17.88485,18.034
17.88777,18.039
17.89069,18.045
17.89361,18.051
17.896532,18.057
17.899452,18.062
17.902372,18.068
17.904306,18.074
17.907242,18.08
17.909174,18.085
17.91211,18.091
17.914043,18.097
17.916977,18.1
17.918911,18.103
17.921846,18.106
17.924767,18.109
17.9267,18.112
17.929636,18.115
17.932556,18.118
17.935478,18.121
17.938398,18.124
17.94132,18.127
17.94424,18.13
17.947163,18.133
17.950085,18.136
17.953005,18.139
17.956915,18.142
17.959822,18.145
17.962744,18.148
17.965666,18.151
17.969576,18.154
17.97248,18.157
17.975403,18.161
17.978325,18.166
17.982237,18.17
17.985142,18.174
17.988064,18.178
17.990986,18.182
17.993908,18.187
17.99683,18.191
17.99975,18.195
18.001682,18.199
18.004622,18.204
18.007542,18.208
18.010464,18.212
18.012396,18.216
18.015335,18.22
18.017265,18.225
18.020205,18.229
18.023127,18.233
18.026049,18.237
18.02996,18.242
18.032867,18.246
18.03579,18.251
18.038712,18.256
18.042624,18.261
18.045528,18.266
18.048452,18.271
18.051374,18.276
18.055286,18.281
18.058193,18.286
18.061115,18.291
18.064037,18.296
18.06696,18.301
18.069881,18.306
18.072803,18.31
18.075727,18.315
18.079641,18.32
18.082546,18.325
18.085468,18.33
18.089382,18.335
18.093279,18.34
18.096184,18.343
18.100098,18.345
18.103994,18.348
18.1069,18.35
18.110815,18.353
18.114712,18.355
18.118608,18.358
18.121513,18.36
18.12543,18.363
18.129326,18.365
18.133223,18.368
18.136127,18.37
18.140043,18.373
18.14394,18.375
18.146845,18.378
18.150759,18.38
18.154657,18.383
18.158554,18.385
18.16245,18.388
18.16635,18.39
18.170246,18.39
18.174143,18.39
18.17804,18.391
18.18293,18.391
18.18681,18.391
18.190706,18.391
18.194605,18.391
18.198502,18.391
18.202398,18.391
18.206297,18.391
18.210194,18.391
18.214092,18.391
18.217989,18.392
18.221888,18.392
18.226776,18.392
18.230656,18.392
18.234554,18.392
18.238451,18.392
18.24235,18.392
18.247238,18.392
18.25112,18.393
18.255016,18.394
18.258913,18.395
18.262812,18.396
18.266708,18.397
18.270607,18.398
18.274504,18.399
18.278402,18.4
18.282299,18.401
18.286198,18.402
18.290094,18.403
18.294985,18.404
18.298866,18.405
18.302763,18.405
18.307653,18.406
18.311533,18.407
18.31543,18.408
18.32032,18.409
18.324202,18.41
18.32909,18.411
18.33297,18.416
18.336868,18.421
18.341757,18.427
18.345638,18.432
18.349535,18.437
18.353434,18.442
18.35733,18.447
18.361229,18.453
18.365126,18.458
18.369024,18.463
18.372921,18.468
18.37682,18.473
18.380716,18.478
18.385605,18.484
18.389486,18.489
18.393385,18.494
18.397282,18.499
18.40118,18.504
18.405077,18.509
18.408974,18.515
18.412872,18.519
18.416769,18.523
18.420668,18.527
18.424564,18.531
18.428463,18.535
18.43236,18.539
18.436258,18.544
18.440155,18.548
18.444052,18.552
18.44696,18.556
18.450872,18.56
18.454771,18.564
18.457678,18.568
18.46159,18.572
18.465488,18.577
18.468395,18.581
18.472307,18.585
18.475216,18.589
18.479128,18.593
18.483027,18.597
18.486923,18.601
18.49082,18.605
18.493729,18.609
18.49764,18.613
18.501537,18.616
18.504446,18.62
18.508356,18.624
18.512255,18.628
18.515163,18.632
18.519073,18.636
18.521984,18.639
18.525894,18.643
18.528803,18.647
18.531725,18.651
18.535635,18.655
18.538546,18.659
18.541468,18.662
18.544392,18.666
18.5483,18.67
18.55121,18.674
18.55512,18.68
18.558031,18.686
18.56194,18.693
18.56485,18.699
18.568758,18.705
18.572655,18.712
18.575565,18.718
18.579473,18.724
18.58337,18.731
18.587267,18.737
18.591164,18.743
18.59506,18.749
18.598957,18.756
18.602854,18.762
18.606749,18.768
18.610645,18.775
18.614542,18.781
18.619423,18.787
18.623308,18.794
18.627205,18.8
18.6311,18.804
18.634012,18.808
18.637917,18.813
18.641813,18.817
18.64571,18.821
18.649605,18.826
18.653502,18.83
18.657396,18.834
18.661293,18.839
18.665188,18.843
18.669085,18.847
18.67298,18.852
18.676874,18.856
18.68077,18.86
18.684666,18.865
18.68856,18.869
18.692455,18.873
18.696352,18.878
18.700247,18.882
18.704142,18.886
18.708036,18.892
18.71095,18.898
18.714851,18.903
18.718748,18.909
18.721663,18.914
18.725563,18.92
18.72848,18.925
18.7314,18.931
18.7353,18.936
18.738216,18.942
18.741137,18.947
18.744057,18.953
18.746979,18.959
18.750877,18.964
18.753796,18.97
18.756716,18.975
18.760612,18.981
18.76353,18.986
18.76645,18.992
18.770348,18.997
18.773268,19.0
18.777163,19.002
18.78008,19.004
18.783978,19.006
18.786896,19.008
18.79079,19.01
18.79371,19.012
18.79663,19.014
18.800526,19.016
18.803446,19.018
18.806364,19.02
18.810259,19.022
18.813179,19.024
18.816097,19.027
18.819017,19.029
18.821938,19.031
18.824858,19.033
18.827778,19.035
18.830698,19.037
18.83459,19.039
18.837513,19.043
18.840431,19.048
18.843351,19.052
18.847242,19.056
18.850164,19.061
18.854055,19.065
18.856977,19.069
18.860867,19.074
18.863789,19.078
18.867678,19.082
18.870602,19.087
18.874489,19.091
18.877413,19.095
18.880331,19.1
18.88325,19.104
18.88617,19.108
18.889088,19.113
18.892008,19.117
18.894926,19.121
18.897846,19.126
18.900764,19.127
18.903683,19.128
18.90757,19.13
18.910494,19.131
18.913412,19.132
18.91633,19.133
18.919249,19.135
18.923134,19.136
18.92606,19.137
18.928978,19.138
18.931896,19.14
18.934814,19.141
18.937733,19.142
18.94065,19.144
18.942604,19.145
18.945513,19.146
18.948433,19.147
18.951351,19.149
18.953304,19.15
18.956213,19.151
18.958168,19.155
18.960112,19.159
18.96302,19.163
18.964977,19.167
18.967884,19.172
18.96984,19.176
18.972748,19.18
18.974703,19.184
18.976646,19.188
18.978592,19.192
18.9815,19.196
18.983456,19.2
18.9854,19.204
18.988308,19.208
18.990263,19.212
18.992208,19.216
18.995113,19.22
18.997072,19.224
18.999016,19.228
19.00192,19.232
19.003878,19.236
19.006783,19.239
19.008741,19.242
19.010685,19.246
19.012629,19.249
19.015533,19.252
19.017492,19.256
19.019436,19.259
19.02138,19.262
19.023325,19.265
19.02527,19.269
19.027214,19.272
19.030117,19.275
19.032076,19.279
19.03402,19.282
19.035965,19.285
19.037909,19.288
19.039854,19.292
19.041798,19.295
19.043741,19.298
19.045687,19.302
19.04763,19.305
19.049576,19.309
19.05152,19.312
19.05442,19.315
19.056381,19.319
19.058323,19.322
19.061224,19.326
19.063185,19.329
19.065128,19.333
19.067072,19.336
19.069971,19.339
19.071934,19.343
19.073875,19.346
19.07582,19.35
19.077765,19.353
19.080662,19.356
19.082624,19.36
19.084568,19.363
19.086512,19.367
19.089409,19.369
19.091372,19.371
19.093315,19.373
19.09621,19.375
19.098173,19.377
19.101068,19.379
19.103033,19.381
19.104977,19.383
19.106918,19.385
19.108862,19.387
19.110806,19.389
19.11275,19.391
19.114693,19.393
19.116636,19.395
19.11858,19.397
19.119572,19.399
19.121494,19.401
19.123438,19.403
19.124432,19.405
19.126352,19.407
19.128296,19.407
19.12929,19.408
19.13121,19.408
19.132204,19.408
19.134125,19.409
19.135118,19.409
19.13704,19.41
19.138033,19.41
19.139006,19.41
19.140924,19.411
19.14192,19.411
19.14289,19.412
19.14481,19.412
19.145805,19.413
19.146776,19.413
19.148697,19.413
19.149693,19.414
19.150663,19.414
19.151634,19.415
19.153553,19.415
19.154549,19.413
19.15552,19.41
19.156492,19.408
19.157463,19.406
19.159382,19.403
19.160378,19.401
19.161348,19.398
19.163267,19.396
19.164263,19.394
19.165234,19.391
19.166206,19.389
19.168123,19.387
19.16912,19.384
19.170092,19.382
19.171062,19.379
19.172033,19.377
19.173006,19.375
19.173977,19.372
19.174948,19.37
19.175919,19.368
19.176891,19.367
19.177862,19.367
19.178833,19.367
19.179804,19.367
19.180775,19.367
19.182692,19.367
19.18369,19.367
19.18466,19.367
19.186577,19.367
19.187574,19.367
19.18949,19.367
19.190489,19.367
19.192402,19.367
19.194345,19.367
19.195343,19.366
19.197258,19.366
19.1992,19.366
19.2002,19.366
19.202112,19.366
19.204056,19.366
19.205055,19.368
19.206968,19.37
19.20891,19.372
19.20991,19.374
19.211823,19.377
19.212822,19.379
19.214735,19.381
19.216677,19.383
19.217678,19.385
19.21959,19.387
19.22153,19.389
19.223473,19.391
19.225414,19.393
19.227356,19.395
19.229298,19.397
19.230299,19.399
19.23221,19.401
19.234152,19.404
19.236094,19.406
19.238033,19.408
19.239037,19.408
19.240946,19.409
19.242887,19.41
19.24389,19.41
19.244862,19.411
19.24583,19.412
19.246803,19.412
19.247772,19.413
19.247807,19.413
19.248743,19.414
19.249714,19.415
19.249748,19.415
19.250685,19.416
19.251656,19.417
19.251688,19.417
19.252626,19.418
19.253597,19.419
19.253632,19.419
19.254568,19.42
19.255539,19.42
19.255571,19.421
19.255571,19.422
19.25651,19.422
19.256542,19.423
19.256542,19.424
19.257479,19.424
19.257513,19.425
19.257513,19.426
19.25845,19.426
19.258484,19.427
19.25942,19.428
19.259455,19.428
19.259455,19.429
19.259455,19.43
19.260391,19.43
19.260426,19.431
19.261362,19.432
19.262333,19.432
19.263304,19.433
19.264275,19.434
19.265244,19.433
19.265278,19.433
19.266214,19.433
19.267185,19.433
19.268156,19.432
19.269127,19.432
19.270096,19.432
19.271067,19.431
19.272038,19.431
19.273008,19.431
19.27398,19.431
19.27495,19.43
19.275919,19.43
19.27689,19.43
19.278795,19.429
19.2798,19.429
19.280771,19.429
19.282677,19.429
19.283682,19.428
19.284653,19.428
19.286558,19.425
19.287563,19.421
19.289469,19.418
19.290474,19.415
19.29238,19.411
19.293386,19.408
19.294355,19.404
19.295326,19.401
19.29723,19.398
19.298237,19.394
19.30014,19.391
19.301147,19.387
19.303051,19.384
19.304058,19.381
19.30596,19.377
19.306969,19.374
19.30887,19.371
19.31081,19.367
19.31182,19.364
19.31372,19.36
19.31473,19.355
19.3157,19.349
19.31667,19.343
19.318571,19.337
19.31958,19.332
19.32055,19.326
19.32152,19.32
19.32249,19.315
19.32439,19.309
19.3254,19.303
19.32637,19.297
19.32827,19.292
19.329279,19.286
19.33025,19.28
19.33215,19.274
19.333158,19.269
19.33413,19.263
19.3351,19.257
19.336998,19.252
19.338009,19.246
19.33898,19.24
19.339949,19.235
19.34092,19.23
19.341888,19.224
19.34286,19.219
19.343828,19.213
19.344799,19.208
19.346695,19.202
19.347706,19.197
19.348677,19.192
19.349648,19.186
19.351543,19.181
19.352556,19.175
19.353525,19.17
19.354496,19.165
19.355465,19.159
19.356434,19.154
19.357405,19.148
19.358374,19.143
19.359344,19.138
19.359388,19.135
19.360313,19.133
19.360357,19.13
19.36036,19.128
19.36036,19.125
19.361284,19.123
19.361326,19.12
19.360403,19.118
19.36036,19.115
19.360357,19.113
19.36036,19.111
19.36036,19.108
19.36036,19.106
19.36036,19.103
19.359434,19.101
19.35939,19.098
19.359388,19.096
19.359388,19.093
19.359388,19.091
19.359388,19.089
19.359388,19.086
19.358463,19.083
19.35842,19.081
19.35842,19.078
19.35842,19.076
19.357492,19.073
19.35745,19.071
19.356524,19.068
19.35648,19.066
19.355553,19.063
19.35551,19.061
19.354584,19.058
19.353615,19.055
19.35357,19.053
19.352644,19.05
19.351675,19.048
19.351631,19.045
19.350704,19.043
19.349735,19.04
19.348764,19.038
19.347795,19.035
19.346825,19.032
19.345854,19.029
19.344885,19.026
19.343914,19.023
19.342945,19.02
19.341974,19.017
19.341005,19.014
19.340034,19.011
19.339064,19.008
19.338095,19.006
19.337124,19.003
19.336155,19.0
19.335184,18.997
19.334213,18.994
19.333244,18.991
19.332273,18.988
19.330376,18.985
19.329365,18.982
19.328394,18.979
19.326494,18.979
19.325483,18.979
19.324512,18.979
19.323542,18.979
19.322573,18.978
19.321602,18.978
19.319702,18.978
19.318691,18.978
19.31772,18.978
19.31675,18.977
19.31578,18.977
19.31481,18.977
19.313839,18.977
19.31287,18.977
19.3119,18.977
19.310928,18.976
19.309958,18.976
19.308989,18.976
19.308018,18.976
19.306116,18.976
19.305107,18.973
19.304136,18.971
19.303165,18.968
19.301264,18.966
19.300255,18.963
19.299284,18.961
19.298313,18.958
19.29641,18.956
19.295403,18.953
19.294432,18.951
19.29346,18.948
19.29249,18.946
19.29152,18.943
19.29055,18.941
19.28958,18.938
19.288609,18.936
19.287638,18.933
19.286667,18.931
19.285696,18.928
19.283792,18.926
19.282785,18.926
19.281815,18.926
19.280844,18.926
19.278938,18.926
19.277933,18.926
19.276962,18.925
19.275055,18.925
19.27405,18.925
19.273079,18.925
19.272108,18.925
19.271137,18.925
19.270166,18.925
19.269196,18.925
19.268225,18.925
19.267254,18.925
19.266283,18.925
19.265314,18.925
19.264343,18.925
19.263372,18.925
19.262402,18.925
19.26143,18.921
19.26046,18.917
19.25949,18.913
19.258518,18.909
19.258484,18.905
19.257547,18.9
19.256577,18.896
19.255606,18.892
19.255571,18.888
19.254635,18.884
19.253664,18.88
19.25363,18.876
19.252693,18.872
19.251722,18.868
19.251688,18.864
19.251688,18.86
19.250751,18.856
19.24978,18.852
19.249746,18.848
19.24881,18.844
19.248775,18.843
19.247839,18.842
19.246868,18.841
19.246834,18.84
19.245897,18.839
19.244926,18.838
19.244894,18.837
19.243956,18.836
19.243923,18.835
19.242985,18.834
19.242012,18.833
19.241043,18.832
19.24101,18.831
19.24101,18.83
19.24007,18.829
19.24004,18.828
19.24004,18.827
19.2391,18.826
19.239069,18.825
19.239069,18.824
19.238129,18.824
19.238098,18.823
19.238098,18.823
19.237158,18.822
19.237125,18.822
19.236187,18.821
19.236155,18.821
19.236156,18.82
19.235216,18.819
19.235184,18.819
19.235186,18.818
19.234245,18.818
19.234213,18.817
19.233274,18.817
19.233242,18.816
19.233242,18.815
19.233242,18.815
19.233242,18.814
19.232304,18.814
19.232271,18.813
19.232271,18.813
19.232271,18.812
19.232271,18.812
19.232271,18.811
19.232271,18.811
19.232271,18.81
19.232271,18.81
19.232271,18.809
19.232271,18.809
19.232271,18.809
19.232271,18.808
19.232271,18.808
19.232271,18.807
19.232271,18.807
19.232271,18.806
19.231333,18.806
19.2313,18.805
19.2313,18.805
19.230362,18.804
19.22939,18.804
19.228418,18.8
19.227448,18.796
19.226477,18.792
19.225506,18.789
19.224535,18.785
19.223564,18.781
19.222591,18.777
19.22162,18.773
19.22065,18.769
19.219679,18.766
19.218708,18.762
19.217737,18.758
19.216766,18.754
19.214853,18.75
19.213852,18.747
19.212881,18.743
19.210968,18.739
19.209967,18.735
19.208996,18.731
19.208025,18.727
19.207054,18.725
19.206083,18.723
19.20511,18.72
19.20414,18.718
19.202227,18.716
19.201225,18.713
19.200254,18.711
19.199284,18.708
19.197369,18.706
19.19637,18.704
19.195398,18.701
19.194427,18.699
19.192513,18.697
19.191513,18.694
19.190542,18.692
19.18957,18.689
19.187654,18.687
19.186655,18.685
19.185684,18.682
19.18377,18.68
19.18277,18.677
19.181799,18.674
19.179882,18.671
19.178885,18.668
19.177914,18.665
19.175997,18.663
19.175,18.66
19.174026,18.657
19.173056,18.654
19.172085,18.651
19.171112,18.648
19.170141,18.645
19.16917,18.642
19.168198,18.639
19.16628,18.636
19.165283,18.634
19.164312,18.631
19.162394,18.628
19.161396,18.625
19.15948,18.622
19.157536,18.618
19.156538,18.614
19.15462,18.61
19.152676,18.606
19.150732,18.602
19.148788,18.598
19.146845,18.594
19.144901,18.59
19.142958,18.586
19.141014,18.582
19.13907,18.578
19.137127,18.574
19.136133,18.569
19.134212,18.565
19.132267,18.561
19.130323,18.557
19.12838,18.553
19.126436,18.549
19.124493,18.545
19.12255,18.541
19.120604,18.536
19.11866,18.531
19.116716,18.526
19.114773,18.52
19.113781,18.515
19.111856,18.51
19.109913,18.505
19.107967,18.5
19.106976,18.494
19.105053,18.489
19.103107,18.484
19.101164,18.479
19.100172,18.474
19.098248,18.468
19.096302,18.463
19.094358,18.458
19.092415,18.453
19.09047,18.448
19.08948,18.442
19.087555,18.437
19.086563,18.432
19.084637,18.428
19.082693,18.423
19.081701,18.419
19.079777,18.414
19.078785,18.409
19.077814,18.405
19.075888,18.4
19.074896,18.395
19.07297,18.391
19.07198,18.386
19.070053,18.381
19.069063,18.377
19.067137,18.372
19.065191,18.367
19.063246,18.363
19.061302,18.358
19.059357,18.354
19.057411,18.349
19.055468,18.344
19.053522,18.34
19.051577,18.337
19.049633,18.333
19.047688,18.329
19.0467,18.325
19.044771,18.321
19.042826,18.318
19.041838,18.314
19.03991,18.31
19.037962,18.306
19.036976,18.302
19.035046,18.299
19.0331,18.295
19.031155,18.291
19.02921,18.287
19.027264,18.283
19.02532,18.28
19.023375,18.276
19.02143,18.272
19.019484,18.268
19.017538,18.265
19.015593,18.262
19.014608,18.259
19.012676,18.256
19.010729,18.253
19.008783,18.25
19.006838,18.247
19.005854,18.244
19.003922,18.241
19.001976,18.238
19.00003,18.235
18.998083,18.232
18.99614,18.229
18.995155,18.226
18.993221,18.222
18.991274,18.219
18.989328,18.216
18.987383,18.213
18.9864,18.21
18.984467,18.207
18.98252,18.206
18.980574,18.204
18.979591,18.202
18.977655,18.201
18.97571,18.199
18.974726,18.197
18.972792,18.196
18.970844,18.194
18.969862,18.192
18.967928,18.191
18.966944,18.189
18.965008,18.187
18.96306,18.186
18.96208,18.184
18.960144,18.182
18.958197,18.181
18.957214,18.179
18.955278,18.177
18.954296,18.175
18.95236,18.174
18.950413,18.175
18.94943,18.176
18.947495,18.177
18.945547,18.178
18.943602,18.179
18.942621,18.18
18.940683,18.181
18.938736,18.182
18.936789,18.183
18.934843,18.184
18.93193,18.185
18.929977,18.186
18.928032,18.187
18.926085,18.188
18.924139,18.189
18.921225,18.19
18.919271,18.192
18.917326,18.193
18.91538,18.194
18.912466,18.195
18.910513,18.196
18.908567,18.197
18.905653,18.199
18.9037,18.2
18.901754,18.201
18.899809,18.202
18.897861,18.204
18.895916,18.205
18.893,18.206
18.891047,18.208
18.889101,18.209
18.887156,18.21
18.885208,18.212
18.882292,18.213
18.88034,18.214
18.878395,18.215
18.875477,18.217
18.873528,18.218
18.870611,18.219
18.86866,18.221
18.865744,18.22
18.863792,18.22
18.861847,18.22
18.858929,18.22
18.856977,18.22
18.855032,18.219
18.853085,18.219
18.85114,18.219
18.849192,18.219
18.847244,18.219
18.845297,18.218
18.844322,18.218
18.842379,18.218
18.84043,18.218
18.838482,18.217
18.83751,18.217
18.835564,18.217
18.833614,18.217
18.831667,18.217
18.82972,18.216
18.828747,18.217
18.826801,18.218
18.824852,18.219
18.82388,18.22
18.821934,18.22
18.819984,18.221
18.819012,18.222
18.817064,18.223
18.815117,18.224
18.81317,18.224
18.811222,18.225
18.81025,18.226
18.808302,18.227
18.806353,18.228
18.80538,18.228
18.803432,18.229
18.80246,18.23
18.800512,18.231
18.79954,18.232
18.79759,18.232
18.796618,18.23
18.79467,18.228
18.793697,18.225
18.791748,18.223
18.790775,18.221
18.788828,18.219
18.786879,18.216
18.784931,18.214
18.78396,18.212
18.782011,18.209
18.780062,18.207
18.77909,18.205
18.777142,18.203
18.775194,18.2
18.774223,18.198
18.772274,18.196
18.770325,18.193
18.769354,18.191
18.767405,18.189
18.766432,18.187
18.76546,18.185
18.764486,18.184
18.762535,18.183
18.761562,18.182
18.759613,18.181
18.758642,18.18
18.756691,18.178
18.754744,18.177
18.752794,18.176
18.751825,18.175
18.749874,18.174
18.747925,18.173
18.745977,18.171
18.74403,18.17
18.743061,18.169
18.74111,18.168
18.73916,18.167
18.737213,18.166
18.736244,18.164
18.734291,18.163
18.732344,18.164
